age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
56,technician,divorced,secondary,no,2320.5,yes,no,cellular,3,feb,401,4,-1,0,unknown,no
40,technician,single,secondary,no,1050.0,yes,no,cellular,12,aug,73,2,-1,0,unknown,no
39,technician,single,secondary,no,1107.0,no,no,unknown,5,jul,29,1,-1,0,unknown,no
63,unemployed,married,secondary,no,6730.5,no,no,cellular,31,jul,79,2,-1,0,unknown,no
49,blue-collar,married,primary,no,73.5,yes,no,cellular,15,may,259,1,-1,0,unknown,no
65,services,divorced,primary,no,144.0,yes,yes,unknown,5,may,311,2,-1,0,unknown,no
43,admin.,single,secondary,no,456.0,no,yes,cellular,4,feb,160,2,212,2,other,no
42,blue-collar,single,primary,no,472.5,yes,no,unknown,30,may,61,2,-1,0,unknown,no
48,blue-collar,married,unknown,no,1464.0,yes,no,unknown,29,may,318,2,-1,0,unknown,no
67,housemaid,married,primary,no,751.5,yes,yes,cellular,7,aug,59,2,-1,0,unknown,no
38,management,single,tertiary,no,4579.5,no,no,telephone,18,jan,165,4,-1,0,unknown,no
36,retired,married,secondary,no,1200.0,yes,no,unknown,15,may,219,1,-1,0,unknown,no
46,technician,married,secondary,no,6880.5,no,no,unknown,26,may,271,4,-1,0,unknown,no
47,blue-collar,divorced,secondary,no,72.0,yes,no,unknown,8,may,133,2,-1,0,unknown,no
43,technician,single,secondary,no,2653.5,yes,no,cellular,18,nov,273,1,182,1,failure,no
70,retired,married,primary,no,849.0,no,yes,cellular,23,jul,423,1,-1,0,unknown,no
48,technician,married,secondary,no,325.5,no,yes,cellular,16,jul,93,3,-1,0,unknown,no
59,management,married,secondary,no,550.5,yes,no,unknown,29,may,85,6,-1,0,unknown,no
53,admin.,single,secondary,no,136.5,no,yes,unknown,1,jul,110,2,-1,0,unknown,no
51,blue-collar,single,secondary,yes,121.5,no,no,cellular,19,nov,212,3,-1,0,unknown,no
53,services,married,tertiary,no,778.5,yes,no,cellular,18,may,715,6,-1,0,unknown,no
56,retired,divorced,secondary,yes,-16.5,no,no,cellular,11,aug,139,2,-1,0,unknown,no
58,blue-collar,married,primary,no,2635.5,yes,no,unknown,15,may,90,1,-1,0,unknown,no
69,blue-collar,divorced,secondary,no,6285.0,yes,no,cellular,20,nov,221,1,-1,0,unknown,no
43,retired,married,tertiary,no,171.0,yes,yes,cellular,18,jul,207,9,-1,0,unknown,no
46,technician,married,secondary,no,2488.5,no,no,cellular,12,aug,126,2,-1,0,unknown,no
44,services,married,secondary,no,-153.0,yes,no,cellular,18,jul,185,1,-1,0,unknown,no
42,retired,married,primary,no,120.0,yes,no,unknown,20,may,614,2,-1,0,unknown,no
67,retired,married,secondary,no,1566.0,no,no,telephone,12,jul,567,1,182,3,success,yes
41,services,married,secondary,no,2505.0,no,no,cellular,18,jul,185,2,-1,0,unknown,no
70,entrepreneur,divorced,secondary,no,3972.0,no,no,cellular,7,jul,148,2,-1,0,unknown,no
47,admin.,married,secondary,no,196.5,no,no,cellular,17,nov,48,2,-1,0,unknown,no
49,blue-collar,married,primary,no,700.5,yes,no,cellular,16,apr,232,1,335,1,failure,no
36,self-employed,single,secondary,no,826.5,no,no,cellular,8,jul,531,1,-1,0,unknown,yes
82,retired,married,primary,no,2418.0,no,no,cellular,7,aug,530,2,-1,0,unknown,yes
42,admin.,married,tertiary,no,349.5,yes,no,cellular,20,nov,102,4,-1,0,unknown,no
54,blue-collar,single,secondary,no,-318.0,yes,yes,unknown,7,may,103,4,-1,0,unknown,no
60,retired,married,tertiary,no,6981.0,no,no,cellular,17,nov,251,2,-1,0,unknown,no
56,services,single,secondary,no,1345.5,yes,no,telephone,18,nov,82,2,-1,0,unknown,no
65,management,married,tertiary,no,20367.0,no,no,cellular,29,oct,247,2,-1,0,unknown,no
55,management,married,tertiary,no,3474.0,yes,no,unknown,26,may,97,3,-1,0,unknown,no
40,blue-collar,single,secondary,no,1456.5,yes,no,cellular,17,apr,283,1,317,2,other,no
40,self-employed,married,tertiary,no,1207.5,yes,no,unknown,1,sep,20,1,478,2,other,no
57,admin.,married,secondary,no,262.5,yes,no,cellular,26,aug,102,7,-1,0,unknown,no
33,services,single,secondary,no,-58.5,yes,yes,unknown,9,may,142,2,-1,0,unknown,no
60,services,married,secondary,no,1351.5,yes,no,unknown,20,jun,8,6,-1,0,unknown,no
51,entrepreneur,married,tertiary,no,8604.0,yes,yes,unknown,19,jun,136,2,-1,0,unknown,no
66,retired,married,tertiary,no,1057.5,no,no,cellular,19,nov,164,2,-1,0,unknown,no
50,management,married,tertiary,no,559.5,yes,yes,unknown,13,may,518,1,-1,0,unknown,no
49,technician,single,secondary,no,3481.5,no,yes,unknown,16,jun,203,2,-1,0,unknown,no
54,services,married,secondary,no,-33.0,yes,no,unknown,15,may,37,1,-1,0,unknown,no
69,admin.,divorced,secondary,no,1462.5,yes,no,unknown,15,may,263,4,-1,0,unknown,no
83,retired,married,tertiary,no,688.5,no,no,cellular,17,feb,281,1,-1,0,unknown,yes
53,management,married,tertiary,no,613.5,no,no,cellular,22,jul,100,7,-1,0,unknown,no
46,services,married,secondary,no,789.0,yes,no,cellular,17,apr,333,2,324,1,other,no
60,blue-collar,married,secondary,no,55.5,yes,yes,cellular,31,jul,28,2,-1,0,unknown,no
39,self-employed,single,tertiary,no,2185.5,yes,no,cellular,7,apr,89,1,314,1,other,no
43,technician,married,secondary,no,274.5,no,no,cellular,16,jul,457,2,182,3,other,yes
44,blue-collar,single,secondary,no,2398.5,yes,no,cellular,12,may,59,3,-1,0,unknown,no
40,retired,single,tertiary,no,91.5,yes,no,telephone,5,may,36,7,165,5,other,no
53,blue-collar,married,primary,no,348.0,no,yes,cellular,15,may,45,1,-1,0,unknown,no
58,management,divorced,tertiary,no,754.5,no,yes,unknown,12,jun,1243,7,-1,0,unknown,yes
57,technician,married,tertiary,no,1672.5,yes,no,telephone,23,jul,18,9,-1,0,unknown,no
41,services,married,secondary,no,648.0,yes,no,unknown,8,may,446,1,-1,0,unknown,no
62,retired,married,secondary,no,672.0,yes,no,cellular,7,may,82,1,-1,0,unknown,no
49,services,single,tertiary,no,615.0,no,no,unknown,19,jun,266,4,-1,0,unknown,no
39,management,married,tertiary,no,723.0,no,no,cellular,22,apr,79,1,-1,0,unknown,no
50,retired,married,secondary,no,234.0,no,no,cellular,19,nov,357,1,-1,0,unknown,no
38,blue-collar,single,primary,no,12394.5,yes,no,unknown,2,jun,267,1,-1,0,unknown,no
54,management,married,tertiary,no,0.0,no,yes,cellular,29,jul,129,6,-1,0,unknown,no
60,technician,married,secondary,no,88.5,yes,no,cellular,25,jul,57,5,-1,0,unknown,no
59,self-employed,married,primary,no,733.5,yes,no,unknown,27,may,84,4,-1,0,unknown,no
61,self-employed,married,primary,no,274.5,no,yes,cellular,7,aug,292,2,-1,0,unknown,no
35,blue-collar,single,secondary,no,0.0,yes,no,cellular,13,may,44,9,-1,0,unknown,no
42,blue-collar,single,secondary,no,906.0,no,yes,cellular,28,may,95,3,-1,0,unknown,no
50,retired,married,secondary,no,106.5,no,no,unknown,6,may,79,1,-1,0,unknown,no
42,services,married,secondary,no,382.5,yes,yes,unknown,21,may,86,2,-1,0,unknown,no
51,technician,married,secondary,no,4276.5,no,no,cellular,18,aug,296,3,-1,0,unknown,no
48,entrepreneur,married,tertiary,no,342.0,yes,no,cellular,5,feb,105,1,-1,0,unknown,no
46,management,married,tertiary,no,777.0,no,no,cellular,21,aug,48,1,-1,0,unknown,no
38,admin.,married,secondary,no,537.0,no,no,cellular,4,feb,220,1,-1,0,unknown,no
51,retired,divorced,primary,no,3292.5,yes,no,unknown,3,jun,211,5,-1,0,unknown,no
46,retired,married,secondary,no,912.0,yes,no,cellular,2,feb,114,1,263,3,other,no
59,retired,married,tertiary,no,1.5,no,no,telephone,13,aug,640,2,101,4,success,yes
55,blue-collar,married,primary,no,291.0,yes,yes,unknown,3,jun,81,2,-1,0,unknown,no
74,retired,divorced,primary,no,163.5,no,no,cellular,23,jun,706,1,225,2,success,yes
44,retired,single,tertiary,no,2094.0,yes,no,cellular,17,jul,630,1,-1,0,unknown,no
39,retired,married,secondary,no,22.5,no,no,cellular,3,jun,136,1,-1,0,unknown,no
66,unemployed,divorced,secondary,no,1144.5,no,no,unknown,6,jun,181,2,-1,0,unknown,no
64,unemployed,divorced,secondary,no,1387.5,no,no,cellular,5,feb,2,1,-1,0,unknown,no
43,retired,single,secondary,no,24.0,yes,yes,cellular,3,jun,102,1,-1,0,unknown,no
45,management,single,secondary,no,124.5,yes,no,cellular,6,may,90,1,-1,0,unknown,no
52,blue-collar,divorced,secondary,no,2236.5,yes,no,cellular,6,may,203,2,334,2,failure,no
43,blue-collar,married,secondary,no,-115.5,yes,no,cellular,28,jul,151,3,-1,0,unknown,no
48,management,married,secondary,no,1191.0,yes,no,unknown,6,jun,50,3,-1,0,unknown,no
60,services,married,secondary,no,5061.0,no,no,unknown,19,jun,27,2,-1,0,unknown,no
55,management,married,tertiary,no,2059.5,yes,no,unknown,3,jun,192,4,-1,0,unknown,no
57,management,married,tertiary,no,163.5,yes,no,cellular,22,jul,268,1,-1,0,unknown,no
39,blue-collar,single,secondary,no,553.5,yes,no,cellular,4,may,174,5,346,3,failure,no
53,admin.,single,secondary,no,-745.5,yes,no,unknown,6,may,234,2,-1,0,unknown,no
69,retired,married,secondary,no,343.5,yes,yes,unknown,7,may,19,1,-1,0,unknown,no
70,housemaid,married,unknown,no,15427.5,no,no,unknown,6,jun,174,2,-1,0,unknown,no
62,technician,married,secondary,no,292.5,yes,no,cellular,18,feb,220,1,63,5,failure,yes
52,entrepreneur,married,secondary,no,-720.0,yes,yes,unknown,2,jun,351,6,-1,0,unknown,no
66,management,married,tertiary,no,370.5,no,no,cellular,30,jul,44,2,-1,0,unknown,no
61,blue-collar,married,secondary,no,753.0,no,no,unknown,6,jun,93,2,-1,0,unknown,no
44,retired,divorced,tertiary,no,54.0,no,no,telephone,29,aug,77,7,-1,0,unknown,no
49,blue-collar,married,primary,no,0.0,yes,no,unknown,4,jun,112,4,-1,0,unknown,no
46,management,single,tertiary,no,17650.5,yes,no,cellular,7,apr,226,1,-1,0,unknown,no
36,retired,single,secondary,no,243.0,yes,no,cellular,2,mar,185,2,130,8,other,no
44,retired,single,secondary,no,15.0,no,yes,cellular,18,nov,162,1,173,3,failure,no
43,services,married,secondary,no,-186.0,no,no,cellular,17,apr,150,2,325,1,failure,no
38,admin.,single,secondary,no,-255.0,no,yes,cellular,10,jul,720,2,-1,0,unknown,yes
55,management,married,tertiary,no,31536.0,yes,no,cellular,20,apr,73,4,-1,0,unknown,no
43,management,single,tertiary,no,502.5,no,no,cellular,29,aug,130,4,-1,0,unknown,no
62,technician,divorced,secondary,no,159.0,no,no,cellular,12,aug,193,4,-1,0,unknown,no
69,technician,married,primary,no,6364.5,yes,no,unknown,29,may,233,1,-1,0,unknown,no
58,management,married,secondary,no,148.5,yes,no,unknown,28,may,344,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,735.0,yes,no,unknown,20,jun,55,12,-1,0,unknown,no
42,retired,married,tertiary,no,1414.5,yes,no,cellular,30,jan,402,2,2,2,other,no
44,retired,single,secondary,no,0.0,no,no,cellular,21,aug,163,2,-1,0,unknown,no
46,entrepreneur,divorced,secondary,no,4494.0,yes,no,cellular,14,may,104,1,-1,0,unknown,no
68,entrepreneur,married,tertiary,no,219.0,yes,no,unknown,12,may,186,6,-1,0,unknown,no
66,retired,married,primary,no,3598.5,yes,no,cellular,23,jul,652,2,-1,0,unknown,no
39,student,single,secondary,no,313.5,yes,no,unknown,6,may,311,2,-1,0,unknown,no
59,retired,single,secondary,no,11139.0,no,no,telephone,20,nov,65,2,-1,0,unknown,no
68,retired,married,primary,no,1113.0,no,no,unknown,20,oct,5,1,-1,0,unknown,no
41,management,single,tertiary,no,255.0,yes,yes,cellular,13,aug,458,2,-1,0,unknown,no
63,admin.,divorced,secondary,no,4030.5,yes,no,cellular,29,jan,373,1,-1,0,unknown,no
69,management,married,secondary,no,166.5,no,no,telephone,8,jul,312,2,381,3,failure,no
39,housemaid,single,tertiary,no,679.5,no,no,cellular,13,aug,126,2,-1,0,unknown,no
42,management,divorced,tertiary,no,795.0,yes,no,cellular,2,jun,118,1,60,1,failure,no
62,entrepreneur,divorced,secondary,no,10.5,no,no,cellular,24,jul,150,5,-1,0,unknown,no
52,admin.,married,secondary,no,1018.5,yes,no,unknown,15,may,194,2,-1,0,unknown,no
45,blue-collar,married,primary,no,76.5,yes,no,unknown,28,may,593,2,-1,0,unknown,no
48,blue-collar,single,secondary,no,30.0,yes,no,unknown,7,may,81,2,-1,0,unknown,no
54,admin.,married,unknown,no,-448.5,yes,no,unknown,23,may,268,1,-1,0,unknown,no
40,management,married,tertiary,no,226.5,no,no,cellular,21,aug,121,1,-1,0,unknown,no
50,management,married,tertiary,no,441.0,yes,no,cellular,23,jul,97,5,-1,0,unknown,no
58,unemployed,married,secondary,no,2586.0,no,no,telephone,4,feb,102,2,-1,0,unknown,no
40,services,single,secondary,no,657.0,yes,no,cellular,21,nov,98,1,-1,0,unknown,no
45,technician,married,secondary,no,-1059.0,yes,yes,cellular,18,may,44,2,-1,0,unknown,no
50,admin.,divorced,secondary,no,1500.0,yes,no,unknown,14,may,98,1,-1,0,unknown,no
35,blue-collar,single,secondary,no,231.0,yes,no,unknown,27,may,312,2,-1,0,unknown,no
47,management,single,tertiary,no,496.5,yes,no,cellular,8,may,94,3,-1,0,unknown,no
42,blue-collar,single,secondary,no,-382.5,no,yes,unknown,2,jul,957,3,-1,0,unknown,no
64,management,married,primary,no,1318.5,yes,no,unknown,13,may,191,1,-1,0,unknown,no
46,admin.,divorced,secondary,no,534.0,yes,no,cellular,7,apr,244,3,313,1,failure,no
54,blue-collar,married,secondary,no,8121.0,no,no,cellular,30,jul,166,4,-1,0,unknown,no
53,services,married,primary,no,-132.0,yes,yes,cellular,21,nov,94,2,-1,0,unknown,no
47,management,single,tertiary,no,93.0,yes,no,cellular,2,aug,428,2,272,8,success,yes
58,management,married,tertiary,no,15520.5,yes,no,cellular,31,jul,153,6,-1,0,unknown,no
45,management,single,tertiary,no,271.5,yes,no,cellular,8,aug,130,4,-1,0,unknown,no
44,blue-collar,married,secondary,no,528.0,yes,no,unknown,12,jun,52,3,-1,0,unknown,no
60,blue-collar,married,primary,no,735.0,yes,no,unknown,28,may,151,3,-1,0,unknown,no
61,management,married,tertiary,no,2550.0,no,no,cellular,4,aug,147,1,-1,0,unknown,no
61,admin.,married,secondary,no,63.0,yes,no,cellular,13,may,80,2,-1,0,unknown,no
64,blue-collar,married,secondary,no,759.0,yes,no,cellular,18,nov,172,2,104,2,failure,no
62,management,married,secondary,no,1197.0,yes,no,unknown,30,jun,123,2,-1,0,unknown,no
63,retired,married,primary,no,1242.0,yes,no,unknown,19,jun,232,1,-1,0,unknown,no
45,technician,single,secondary,no,-714.0,yes,no,cellular,20,nov,57,6,177,4,failure,no
85,retired,married,secondary,no,5656.5,no,no,telephone,16,oct,186,1,183,1,failure,yes
50,services,married,secondary,no,0.0,yes,no,cellular,5,may,184,1,334,2,failure,no
67,housemaid,divorced,secondary,no,11176.5,no,no,unknown,18,jun,43,4,-1,0,unknown,no
65,management,married,tertiary,no,-612.0,no,no,cellular,19,aug,528,9,-1,0,unknown,no
70,blue-collar,married,secondary,no,1081.5,no,no,cellular,10,jul,160,1,-1,0,unknown,no
44,technician,single,secondary,no,2215.5,yes,no,cellular,20,apr,233,3,-1,0,unknown,no
38,management,married,tertiary,no,477.0,yes,no,unknown,27,may,4,4,-1,0,unknown,no
52,services,married,secondary,no,438.0,yes,no,cellular,11,may,222,3,-1,0,unknown,no
43,blue-collar,married,primary,yes,0.0,yes,no,cellular,21,nov,675,1,-1,0,unknown,no
58,retired,married,primary,no,1024.5,yes,no,cellular,9,feb,144,5,209,12,failure,no
68,entrepreneur,married,tertiary,no,10797.0,yes,no,unknown,21,may,44,5,-1,0,unknown,no
50,retired,divorced,secondary,no,1261.5,no,yes,telephone,29,aug,36,2,-1,0,unknown,no
49,management,married,tertiary,no,0.0,no,no,cellular,30,apr,342,3,22,3,other,yes
69,retired,married,secondary,no,26653.5,no,no,cellular,19,nov,322,3,-1,0,unknown,no
47,management,married,tertiary,no,808.5,no,no,cellular,25,sep,168,2,45,1,failure,no
40,entrepreneur,single,tertiary,no,1498.5,no,no,cellular,22,may,157,3,-1,0,unknown,no
80,retired,divorced,secondary,no,6858.0,no,no,cellular,11,oct,115,2,95,16,failure,no
42,technician,married,secondary,no,988.5,no,yes,cellular,28,jul,446,2,-1,0,unknown,no
66,retired,married,secondary,no,30.0,no,no,unknown,3,jul,130,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,433.5,no,no,unknown,11,jun,300,1,-1,0,unknown,no
38,retired,married,primary,no,90.0,yes,no,cellular,6,may,161,1,337,1,failure,no
50,admin.,married,secondary,no,108.0,yes,yes,cellular,21,nov,849,1,-1,0,unknown,yes
63,retired,married,secondary,no,2572.5,yes,yes,unknown,27,may,27,1,-1,0,unknown,no
35,admin.,single,tertiary,no,1711.5,yes,no,cellular,5,may,718,1,347,1,failure,no
42,admin.,single,secondary,no,138.0,yes,no,cellular,18,may,110,1,315,2,failure,no
36,retired,single,secondary,no,2020.5,no,no,telephone,6,feb,254,1,-1,0,unknown,no
49,admin.,married,secondary,no,355.5,no,no,unknown,16,jun,215,2,-1,0,unknown,no
38,unknown,single,secondary,no,6697.5,no,no,cellular,28,jan,769,1,-1,0,unknown,yes
44,management,married,tertiary,no,8497.5,no,no,cellular,11,aug,72,4,-1,0,unknown,no
43,management,single,tertiary,no,3546.0,no,no,cellular,17,may,508,1,-1,0,unknown,yes
48,management,married,tertiary,no,94.5,yes,no,unknown,21,may,518,1,-1,0,unknown,no
63,blue-collar,married,primary,no,2802.0,no,no,cellular,8,aug,156,4,-1,0,unknown,no
42,blue-collar,single,secondary,no,202.5,yes,no,cellular,18,may,232,2,-1,0,unknown,no
60,retired,divorced,tertiary,no,2518.5,yes,no,cellular,24,jul,604,2,-1,0,unknown,no
42,management,married,tertiary,no,9207.0,no,no,cellular,29,jul,519,2,90,9,failure,yes
48,services,married,secondary,no,259.5,yes,no,unknown,20,may,130,2,-1,0,unknown,no
58,management,divorced,tertiary,no,4408.5,no,no,cellular,22,aug,91,4,-1,0,unknown,no
53,technician,married,tertiary,no,120.0,no,no,cellular,28,aug,9,32,-1,0,unknown,no
70,retired,divorced,secondary,no,0.0,no,yes,telephone,16,jul,357,7,-1,0,unknown,no
36,admin.,single,secondary,no,1015.5,yes,no,unknown,28,may,93,1,-1,0,unknown,no
57,blue-collar,married,secondary,no,919.5,yes,no,cellular,29,jan,49,3,255,2,other,no
51,blue-collar,divorced,secondary,no,994.5,yes,no,unknown,22,jul,24,1,792,3,other,no
61,management,married,unknown,no,1081.5,no,no,unknown,16,jun,276,3,-1,0,unknown,no
53,technician,married,secondary,no,2037.0,no,no,cellular,10,mar,159,3,-1,0,unknown,yes
69,retired,married,primary,no,0.0,yes,no,cellular,29,jul,45,7,-1,0,unknown,no
35,technician,single,secondary,no,1657.5,yes,no,cellular,30,apr,195,1,13,1,failure,no
69,management,married,secondary,no,1449.0,no,no,telephone,21,jul,50,4,-1,0,unknown,no
67,technician,divorced,secondary,no,246.0,no,no,unknown,9,jun,139,2,-1,0,unknown,no
62,management,married,tertiary,no,10363.5,no,no,cellular,20,nov,223,1,-1,0,unknown,no
48,retired,married,tertiary,no,877.5,yes,no,unknown,21,may,34,3,-1,0,unknown,no
63,entrepreneur,married,unknown,no,10.5,no,no,cellular,20,nov,68,1,-1,0,unknown,no
45,admin.,single,secondary,no,85.5,no,yes,cellular,8,jul,632,2,-1,0,unknown,no
37,student,single,tertiary,no,99.0,yes,no,unknown,16,may,456,1,-1,0,unknown,no
57,self-employed,married,secondary,no,4918.5,no,no,cellular,21,aug,189,4,-1,0,unknown,no
45,services,married,secondary,no,559.5,no,yes,unknown,16,jun,162,6,-1,0,unknown,no
39,blue-collar,married,secondary,no,-712.5,yes,no,unknown,3,jun,538,2,-1,0,unknown,no
39,management,single,tertiary,no,1912.5,yes,yes,cellular,27,feb,45,1,-1,0,unknown,no
59,blue-collar,married,primary,no,357.0,no,no,unknown,11,jun,204,1,-1,0,unknown,no
59,technician,single,secondary,no,1803.0,yes,no,unknown,18,jun,122,1,-1,0,unknown,no
68,admin.,married,secondary,no,1713.0,no,no,telephone,4,feb,82,3,-1,0,unknown,no
60,retired,divorced,secondary,no,4185.0,no,no,cellular,21,jul,236,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,-315.0,yes,no,unknown,8,may,21,1,-1,0,unknown,no
48,management,married,tertiary,no,774.0,yes,no,telephone,16,apr,198,3,-1,0,unknown,no
66,services,divorced,secondary,no,2020.5,no,yes,unknown,4,jul,678,2,-1,0,unknown,no
64,blue-collar,married,secondary,no,2230.5,yes,no,unknown,14,may,302,16,-1,0,unknown,no
49,housemaid,married,secondary,no,3690.0,no,no,cellular,11,jul,194,3,-1,0,unknown,no
47,services,single,secondary,no,4.5,no,no,unknown,17,jun,527,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,484.5,yes,no,cellular,13,may,46,1,-1,0,unknown,no
54,technician,married,secondary,no,-589.5,no,no,cellular,9,feb,45,6,-1,0,unknown,no
40,retired,single,tertiary,no,6136.5,no,no,cellular,20,nov,96,2,-1,0,unknown,no
67,entrepreneur,married,secondary,no,14853.0,no,no,cellular,18,jun,88,3,-1,0,unknown,no
62,blue-collar,married,secondary,no,0.0,yes,no,cellular,17,nov,125,1,-1,0,unknown,no
44,housemaid,single,tertiary,no,64.5,no,no,cellular,25,aug,198,8,-1,0,unknown,no
53,management,married,tertiary,no,4480.5,no,no,cellular,11,mar,103,3,-1,0,unknown,no
64,self-employed,married,secondary,no,415.5,yes,no,cellular,19,nov,300,5,170,3,failure,no
40,management,single,tertiary,no,501.0,no,no,cellular,14,aug,144,2,-1,0,unknown,no
47,admin.,married,secondary,no,5140.5,no,no,cellular,27,feb,46,1,-1,0,unknown,no
51,management,single,tertiary,no,4519.5,yes,no,cellular,17,nov,150,1,-1,0,unknown,no
66,technician,married,secondary,no,883.5,yes,no,unknown,29,may,535,2,-1,0,unknown,yes
